date,1F地铁口,1F通道,1号门,24小时直梯,2F客梯厅,2号门,3号门,B1地铁口,B2F-2号客梯厅,B2F-3号客梯厅,B2F扶梯,B3F-2号客梯厅,B3F-3号客梯厅,奈雪,必胜客
2024-11-14 14:10,11,1,22,20,1,53,53,46,4,3,1,0,1,2,2
2024-11-14 14:20,10,0,15,25,3,35,44,32,1,0,3,0,2,3,0
2024-11-14 14:30,7,2,14,20,1,31,46,44,4,1,6,0,3,2,1
2024-11-14 14:40,14,2,12,23,6,52,45,46,3,1,1,4,2,8,0
2024-11-14 14:50,7,0,25,22,1,51,34,34,14,1,1,4,1,2,1
2024-11-14 15:00,11,3,12,24,2,38,43,39,1,1,4,0,2,0,0
2024-11-14 15:10,7,0,11,25,1,36,50,33,5,1,1,1,3,2,3
2024-11-14 15:20,9,1,20,28,0,37,57,45,3,1,0,1,2,6,1
2024-11-14 15:30,4,3,12,18,2,51,41,35,4,2,2,0,1,2,0
2024-11-14 15:40,11,1,22,29,3,36,47,30,2,3,1,0,0,5,1
2024-11-14 15:50,8,0,19,32,1,22,53,32,1,1,5,0,3,2,2
2024-11-14 16:00,10,2,17,20,2,49,88,34,1,2,3,0,0,2,0
2024-11-14 16:10,16,0,19,20,2,45,53,38,3,0,3,1,0,5,1
2024-11-14 16:20,15,2,16,31,2,38,64,37,8,0,4,0,2,6,2
2024-11-14 16:30,13,0,13,25,2,58,55,26,2,0,6,0,8,1,6
2024-11-14 16:40,20,1,17,36,2,49,70,48,3,4,4,1,5,2,2
2024-11-14 16:50,14,1,14,30,1,53,71,48,3,3,8,2,1,2,1
2024-11-14 17:00,11,0,28,30,1,58,98,47,0,0,2,2,0,0,3
2024-11-14 17:10,24,2,28,28,4,66,89,29,4,0,3,0,0,2,6
2024-11-14 17:20,12,0,26,24,1,72,101,51,6,0,2,2,4,4,2
2024-11-14 17:30,13,4,14,31,15,82,100,57,2,2,2,0,2,3,9
2024-11-14 17:40,16,1,27,39,9,100,132,49,4,3,9,0,1,2,1
2024-11-14 17:50,18,0,45,47,0,111,125,71,3,1,0,0,1,3,4
2024-11-14 18:00,27,6,34,26,14,142,175,69,12,3,1,3,0,1,2
2024-11-14 18:10,16,3,26,39,13,112,194,74,12,0,1,0,1,0,2
2024-11-14 18:20,33,2,26,65,4,105,164,79,12,8,2,4,1,2,2
2024-11-14 18:30,18,5,28,51,7,153,146,71,6,3,4,4,0,4,1
2024-11-14 18:40,22,4,38,46,1,99,167,72,5,2,3,0,3,4,2
2024-11-14 18:50,12,2,26,59,5,90,135,54,8,2,2,2,0,1,0
2024-11-14 19:00,18,1,22,58,2,62,112,48,11,1,3,1,2,5,1
2024-11-14 19:10,25,1,26,53,1,69,95,65,9,5,5,1,0,0,4
2024-11-14 19:20,18,0,31,27,5,104,81,63,2,8,2,4,1,3,0
2024-11-14 19:30,13,4,20,48,3,72,79,73,2,3,2,0,0,4,1
2024-11-14 19:40,13,1,18,38,3,68,59,40,3,2,4,0,0,3,0
2024-11-14 19:50,17,1,12,56,4,80,61,39,2,3,6,0,1,2,2
2024-11-14 20:00,9,2,20,39,0,102,64,56,0,1,3,1,0,2,1
2024-11-14 20:10,7,1,5,21,0,55,86,48,3,2,4,0,0,2,1
2024-11-14 20:20,6,2,12,32,0,53,52,64,3,2,0,1,0,3,1
2024-11-14 20:30,5,4,19,21,0,58,73,43,2,3,1,1,0,4,2
2024-11-14 20:40,9,7,11,19,0,32,40,47,1,5,0,2,3,4,0
2024-11-14 20:50,2,0,12,21,0,34,34,55,2,2,3,1,0,0,0
2024-11-14 21:00,12,0,6,29,0,46,68,53,1,1,0,1,0,3,3
2024-11-14 21:10,0,1,6,39,0,51,60,53,0,1,1,0,0,3,0
2024-11-14 21:20,3,0,4,16,0,43,39,38,0,0,0,1,0,0,2
2024-11-14 21:30,4,2,3,21,0,31,44,55,0,0,3,0,0,2,1
2024-11-14 21:40,8,2,9,40,0,54,14,35,3,0,0,0,0,0,0
2024-11-14 21:50,2,0,8,37,0,36,39,38,11,0,2,1,1,3,1
2024-11-14 22:00,3,0,1,34,0,11,9,0,0,0,0,0,1,1,0
2024-11-14 22:10,0,0,0,38,0,0,3,0,1,0,0,0,0,1,0
2024-11-14 22:20,0,0,0,15,0,0,3,0,1,0,0,0,1,0,0
2024-11-14 22:30,0,0,0,25,0,0,2,0,4,0,0,0,0,0,0
2024-11-14 22:40,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0
2024-11-14 22:50,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0
2024-11-14 23:00,0,0,0,16,0,0,1,0,1,0,0,0,1,0,0
2024-11-14 23:10,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0
2024-11-14 23:20,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0
2024-11-14 23:30,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2024-11-14 23:40,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0
2024-11-14 23:50,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0
2024-11-15 00:00,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 00:10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 00:20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 00:30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 00:40,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 00:50,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2024-11-15 01:00,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0
2024-11-15 01:10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 01:20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 01:30,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
2024-11-15 01:40,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 01:50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 02:00,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 02:10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 02:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 02:30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 02:40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 02:50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 03:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 03:20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 03:30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 03:40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 03:50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 04:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 05:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 06:50,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0
2024-11-15 07:00,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
2024-11-15 07:10,0,0,0,11,0,3,0,0,0,0,0,0,0,0,2
2024-11-15 07:20,0,0,1,8,0,7,0,4,1,0,0,0,0,1,0
2024-11-15 07:30,0,0,2,5,0,8,6,13,0,0,0,0,0,0,1
2024-11-15 07:40,0,0,0,20,0,19,13,33,1,0,0,0,0,2,1
2024-11-15 07:50,0,0,2,6,0,19,31,20,13,2,0,0,0,1,2
2024-11-15 08:00,0,0,1,12,0,20,23,19,1,0,1,0,1,0,0
2024-11-15 08:10,0,0,2,6,0,8,8,36,7,0,0,2,0,0,1
2024-11-15 08:20,1,0,6,12,0,34,17,27,2,0,0,0,0,0,1
2024-11-15 08:30,0,0,2,11,0,33,21,28,0,0,0,0,0,0,0
2024-11-15 08:40,1,0,4,16,0,12,19,28,0,0,0,0,0,0,0
2024-11-15 08:50,0,1,9,24,0,28,27,50,9,0,0,1,0,0,0
2024-11-15 09:00,0,0,2,27,0,24,20,24,7,0,0,0,1,1,0
2024-11-15 09:10,0,0,5,19,0,44,33,37,4,0,0,0,3,0,0
2024-11-15 09:20,0,0,7,15,0,33,41,39,1,0,0,2,1,2,0
2024-11-15 09:30,0,0,7,18,0,35,38,29,2,0,3,3,0,1,2
2024-11-15 09:40,0,0,12,14,0,39,30,28,5,0,1,0,0,3,6
2024-11-15 09:50,9,2,21,18,0,60,13,40,5,8,3,0,1,2,1
2024-11-15 10:00,17,4,15,24,0,39,32,40,5,6,1,2,0,0,5
2024-11-15 10:10,12,4,34,43,0,28,40,40,4,4,1,2,3,0,2
2024-11-15 10:20,7,2,29,35,0,40,34,24,12,3,2,0,1,0,1
2024-11-15 10:30,12,2,21,31,0,31,32,32,2,7,1,1,0,2,2
2024-11-15 10:40,8,6,20,11,0,40,37,31,1,4,3,0,0,2,1
2024-11-15 10:50,7,2,11,40,0,45,44,28,7,3,3,0,0,2,5
2024-11-15 11:00,18,0,15,19,0,31,46,33,3,4,6,0,2,9,3
2024-11-15 11:10,14,1,16,20,0,40,71,17,3,3,2,0,0,1,2
2024-11-15 11:20,14,1,16,24,1,35,48,24,7,3,1,0,1,1,2
2024-11-15 11:30,15,4,16,32,0,45,57,34,3,0,2,3,0,3,3
2024-11-15 11:40,24,0,22,27,4,35,69,36,13,1,2,0,0,1,2
2024-11-15 11:50,13,1,27,24,3,43,97,34,6,5,6,2,1,3,3
2024-11-15 12:00,20,3,32,30,18,40,71,42,2,7,5,3,1,2,6
2024-11-15 12:10,21,2,29,19,7,48,108,46,4,4,5,0,0,2,6
2024-11-15 12:20,12,4,33,42,2,65,108,63,7,3,2,1,2,3,7
2024-11-15 12:30,20,1,30,25,3,56,93,58,0,7,6,1,0,5,3
2024-11-15 12:40,34,0,18,27,0,51,90,50,11,4,0,2,1,4,4
2024-11-15 12:50,26,3,16,32,0,58,85,77,4,0,2,0,2,5,5
2024-11-15 13:00,15,2,22,43,0,45,66,52,3,0,1,0,3,4,3
2024-11-15 13:10,14,3,24,27,0,56,86,60,6,4,2,2,3,5,6
2024-11-15 13:20,28,0,24,50,0,65,74,58,2,8,7,3,2,4,5
2024-11-15 13:30,19,5,21,46,4,67,58,54,3,5,5,1,3,4,3
2024-11-15 13:40,16,6,13,39,2,65,79,63,9,3,4,1,4,1,1
2024-11-15 13:50,30,2,46,47,0,85,72,68,6,3,7,0,8,4,3
2024-11-15 14:00,22,5,28,54,0,60,57,43,6,3,2,2,3,1,1
2024-11-15 14:10,23,1,23,62,0,64,74,55,3,3,0,5,0,1,3
2024-11-15 14:20,14,11,21,33,0,47,66,74,3,5,3,2,2,4,3
2024-11-15 14:30,24,4,11,51,1,78,84,50,8,1,3,0,0,6,2
2024-11-15 14:40,17,3,15,26,1,45,34,60,12,6,0,2,0,4,1
2024-11-15 14:50,35,1,23,33,1,63,52,61,9,6,3,4,0,5,4
2024-11-15 15:00,15,1,21,37,1,70,44,56,9,4,3,1,0,4,4
2024-11-15 15:10,20,0,24,48,1,51,57,61,3,0,2,1,0,3,2
2024-11-15 15:20,18,0,24,46,0,45,45,71,4,7,1,2,3,6,1
2024-11-15 15:30,12,7,32,47,3,64,86,57,1,4,3,0,1,7,2
2024-11-15 15:40,14,6,24,43,0,66,59,52,10,5,4,0,3,2,2
2024-11-15 15:50,35,3,26,49,1,89,70,58,6,6,7,1,2,3,3
2024-11-15 16:00,23,2,24,25,0,71,46,61,3,11,6,3,1,3,5
2024-11-15 16:10,25,4,20,33,0,60,68,54,6,3,6,5,0,2,2
2024-11-15 16:20,27,3,24,21,0,77,57,49,8,4,10,5,2,3,2
2024-11-15 16:30,14,3,34,41,0,81,80,56,6,3,6,0,1,7,3
2024-11-15 16:40,26,1,16,36,0,100,62,77,8,9,8,1,1,2,5
2024-11-15 16:50,26,3,33,23,1,91,52,80,5,7,4,6,4,3,6
2024-11-15 17:00,48,4,24,44,0,80,92,62,5,4,0,5,7,5,2
2024-11-15 17:10,29,0,27,49,0,115,80,72,7,15,4,5,1,3,5
2024-11-15 17:20,38,5,32,69,0,106,79,65,4,16,12,4,6,3,8
2024-11-15 17:30,48,9,32,45,0,97,106,107,7,7,1,7,9,4,6
2024-11-15 17:40,32,7,27,35,1,130,89,100,4,3,4,6,5,4,2
2024-11-15 17:50,41,6,30,36,0,108,111,51,7,3,9,1,6,2,2
2024-11-15 18:00,33,1,21,36,3,90,102,64,6,1,0,0,4,2,2
2024-11-15 18:10,31,7,24,40,0,117,98,89,6,5,12,3,0,3,0
2024-11-15 18:20,28,3,25,53,0,106,105,79,4,7,9,3,6,2,1
2024-11-15 18:30,37,2,36,30,0,104,109,71,3,0,4,5,3,10,0
2024-11-15 18:40,19,5,30,42,0,110,97,76,5,0,2,5,2,1,2
2024-11-15 18:50,29,0,19,56,0,84,79,67,13,8,5,6,5,7,1
2024-11-15 19:00,28,0,15,34,0,116,77,52,12,0,5,1,3,5,4
2024-11-15 19:10,14,2,27,55,0,106,80,59,5,0,3,0,0,4,3
2024-11-15 19:20,14,1,26,33,0,88,63,64,6,0,1,3,1,8,2
2024-11-15 19:30,17,0,22,39,3,64,70,75,5,3,3,0,3,2,0
2024-11-15 19:40,6,1,11,44,0,48,70,64,1,1,5,0,0,5,0
2024-11-15 19:50,23,1,7,36,2,54,54,65,7,0,10,0,2,8,0
2024-11-15 20:00,14,2,15,38,0,29,55,51,0,6,4,2,3,3,1
2024-11-15 20:10,22,5,10,28,0,87,52,81,6,0,2,1,0,6,1
2024-11-15 20:20,7,1,17,30,0,55,28,58,1,6,1,2,2,5,2
2024-11-15 20:30,12,0,4,35,0,67,48,72,4,0,0,0,0,1,3
2024-11-15 20:40,13,6,11,30,0,47,50,36,11,1,1,0,3,6,0
2024-11-15 20:50,4,2,9,35,0,51,47,56,4,0,0,2,1,0,4
2024-11-15 21:00,12,0,10,46,0,36,35,47,7,0,4,0,4,4,0
2024-11-15 21:10,13,0,21,33,0,49,25,49,2,2,1,0,0,1,0
2024-11-15 21:20,8,5,13,22,0,55,16,80,2,0,0,0,0,1,1
2024-11-15 21:30,2,2,9,26,0,30,29,45,1,0,0,0,0,1,0
2024-11-15 21:40,8,2,11,10,0,24,16,51,1,0,2,0,1,0,0
2024-11-15 21:50,5,0,2,29,0,38,15,32,3,2,0,0,1,0,0
2024-11-15 22:00,8,0,4,62,0,16,19,0,1,0,0,0,0,0,0
2024-11-15 22:10,0,0,0,37,0,7,8,0,10,1,0,0,0,0,0
2024-11-15 22:20,0,0,0,19,0,0,5,0,6,0,0,0,0,0,0
2024-11-15 22:30,0,0,0,20,0,5,5,0,1,0,0,0,0,0,0
2024-11-15 22:40,0,0,0,23,0,8,3,0,0,0,0,0,2,0,0
2024-11-15 22:50,0,0,0,13,0,6,0,0,2,0,0,0,0,1,0
2024-11-15 23:00,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0
2024-11-15 23:10,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0
2024-11-15 23:20,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2024-11-15 23:30,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0
2024-11-15 23:40,0,0,0,9,0,0,2,0,1,0,0,0,0,0,0
2024-11-15 23:50,0,0,0,18,0,0,1,0,1,1,0,0,0,0,0
2024-11-16 00:00,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0
2024-11-16 00:10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 00:20,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
2024-11-16 00:30,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0
2024-11-16 00:40,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 00:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 01:00,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 01:10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 01:20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 01:30,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 01:40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 01:50,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 02:00,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 02:10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 02:20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 02:30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-11-16 02:40,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 02:50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 03:00,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 03:10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 03:20,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2024-11-16 03:30,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 03:40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 03:50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 04:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-16 06:50,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
2024-11-16 07:00,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2
2024-11-16 07:10,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0
2024-11-16 07:20,0,0,1,5,0,3,0,2,1,0,0,0,0,1,1
2024-11-16 07:30,0,0,2,8,0,5,3,8,1,0,0,0,0,0,1
2024-11-16 07:40,0,0,0,8,0,10,8,13,1,0,0,0,0,2,0
2024-11-16 07:50,0,0,1,8,0,6,24,5,0,0,0,0,0,1,3
2024-11-16 08:00,0,0,0,4,0,9,10,6,0,0,0,0,0,0,0
2024-11-16 08:10,0,0,5,8,0,13,11,12,0,1,0,0,0,0,0
2024-11-16 08:20,0,1,1,4,0,11,7,14,2,0,0,0,0,0,0
2024-11-16 08:30,2,0,2,5,0,9,16,10,0,0,0,0,0,0,0
2024-11-16 08:40,0,0,8,16,0,13,14,18,2,0,0,3,0,1,1
2024-11-16 08:50,0,0,1,23,0,15,11,10,5,0,0,1,0,0,1
2024-11-16 09:00,0,0,4,19,0,16,10,17,3,0,0,1,0,1,0
2024-11-16 09:10,1,0,6,10,0,19,19,35,1,0,2,1,0,2,0
2024-11-16 09:20,0,0,7,11,0,11,26,22,3,0,1,0,1,0,0
2024-11-16 09:30,0,0,3,26,0,28,20,35,3,1,1,0,0,0,1
2024-11-16 09:40,0,0,13,18,0,16,23,28,0,0,1,0,0,1,0
2024-11-16 09:50,7,2,31,21,0,43,24,41,7,0,4,3,1,0,1
2024-11-16 10:00,23,3,14,20,0,48,29,36,5,5,2,6,0,0,3
2024-11-16 10:10,6,0,19,24,1,38,20,41,9,5,4,0,0,3,1
2024-11-16 10:20,12,1,20,23,0,50,24,32,11,2,4,1,0,1,0
2024-11-16 10:30,8,1,16,34,0,33,31,20,3,6,6,0,1,0,3
2024-11-16 10:40,12,4,25,29,0,38,31,20,8,3,3,2,0,1,3
2024-11-16 10:50,13,3,14,19,0,39,33,32,17,4,7,0,1,2,3
2024-11-16 11:00,7,0,17,12,0,29,39,25,6,3,1,0,0,2,7
2024-11-16 11:10,20,6,19,18,0,30,57,30,1,0,2,0,1,0,2
2024-11-16 11:20,13,4,20,21,1,38,40,30,1,2,4,3,0,1,3
2024-11-16 11:30,17,0,26,23,0,37,79,33,2,3,0,4,0,5,3
2024-11-16 11:40,16,3,17,32,0,48,66,27,10,2,2,0,0,7,1
2024-11-16 11:50,9,0,22,30,0,36,80,51,3,0,1,0,0,2,10
2024-11-16 12:00,10,4,29,17,1,42,68,54,2,0,0,1,0,6,1
2024-11-16 12:10,13,1,39,13,0,37,81,55,12,4,2,6,3,4,2
2024-11-16 12:20,34,0,30,27,0,56,79,56,9,3,7,3,1,3,2
2024-11-16 12:30,9,1,23,31,0,79,87,47,6,13,1,0,0,7,8
2024-11-16 12:40,11,6,37,27,0,34,69,39,9,4,2,2,1,6,3
2024-11-16 12:50,17,0,17,41,4,48,40,44,4,12,9,4,1,5,5
2024-11-16 13:00,14,2,13,30,5,44,77,46,9,7,3,0,1,0,3
2024-11-16 13:10,5,0,12,24,1,41,63,59,9,3,6,2,2,3,3
2024-11-16 13:20,19,8,18,35,0,56,84,54,6,9,4,0,4,8,7
2024-11-16 13:30,20,3,24,27,0,61,79,46,4,2,6,5,7,4,3
2024-11-16 13:40,22,5,23,31,0,55,69,50,1,5,2,3,3,1,1
2024-11-16 13:50,22,0,16,28,1,69,49,58,8,5,1,2,3,6,1
2024-11-16 14:00,11,0,14,39,2,57,65,49,5,10,12,4,1,0,1
2024-11-16 14:10,24,4,31,41,0,49,63,44,7,8,0,4,2,1,2
2024-11-16 14:20,18,3,19,31,0,65,46,69,24,6,0,1,2,7,4
2024-11-16 14:30,20,5,12,29,0,50,54,60,11,8,3,3,2,3,2
2024-11-16 14:40,19,0,17,31,0,39,48,64,3,4,3,7,0,1,2
2024-11-16 14:50,30,4,33,37,0,71,63,83,5,6,6,5,4,1,2
2024-11-16 15:00,17,0,13,32,0,62,59,40,14,4,5,2,4,3,5
2024-11-16 15:10,12,0,42,33,0,47,43,50,10,5,3,4,0,4,4
2024-11-16 15:20,13,2,28,29,0,53,73,36,5,2,1,5,3,1,2
2024-11-16 15:30,16,0,22,30,0,74,64,57,11,0,0,0,2,3,1
2024-11-16 15:40,17,3,19,32,0,52,63,71,5,3,2,0,0,3,1
2024-11-16 15:50,19,8,23,40,2,51,52,39,5,3,15,0,5,1,2
2024-11-16 16:00,15,1,26,27,0,86,61,50,6,3,0,0,1,2,1
2024-11-16 16:10,17,4,24,28,1,65,55,57,6,5,2,0,0,7,3
2024-11-16 16:20,11,12,14,25,0,66,67,56,4,2,2,0,4,4,8
2024-11-16 16:30,20,7,17,30,0,76,56,52,4,4,5,6,4,3,4
2024-11-16 16:40,13,8,23,25,0,67,67,49,5,6,8,0,9,3,2
2024-11-16 16:50,28,0,25,26,0,51,70,69,14,9,2,0,3,1,6
2024-11-16 17:00,23,0,20,31,0,67,78,59,14,0,5,2,3,1,5
2024-11-16 17:10,22,8,31,36,0,80,93,62,4,4,3,2,2,4,11
2024-11-16 17:20,17,3,29,25,0,58,59,85,8,0,1,0,4,5,4
2024-11-16 17:30,15,6,17,26,0,79,86,70,10,3,2,2,1,8,2
2024-11-16 17:40,18,2,25,21,2,70,91,71,6,4,7,4,0,1,3
2024-11-16 17:50,33,2,22,33,0,74,104,75,12,2,3,0,1,1,1
2024-11-16 18:00,26,1,29,30,0,80,95,73,10,7,7,0,1,1,2
2024-11-16 18:10,18,0,13,24,0,55,80,75,1,0,3,1,0,5,2
2024-11-16 18:20,25,3,20,39,0,70,105,96,2,3,2,2,3,1,1
2024-11-16 18:30,14,1,23,24,0,65,91,74,12,3,1,0,2,3,0
2024-11-16 18:40,16,1,16,28,0,56,114,80,5,3,6,2,2,3,1
2024-11-16 18:50,15,1,14,27,0,72,57,59,12,8,8,1,1,4,2
2024-11-16 19:00,9,3,22,44,0,64,94,84,6,4,6,0,0,3,2
2024-11-16 19:10,15,2,11,17,1,43,56,63,0,1,0,1,0,2,1
2024-11-16 19:20,10,3,22,25,3,44,62,80,2,0,2,2,4,0,2
2024-11-16 19:30,8,2,9,27,0,60,46,74,5,2,4,2,0,1,1
2024-11-16 19:40,5,0,11,29,0,46,38,45,19,4,0,2,2,2,0
2024-11-16 19:50,13,1,20,36,0,49,52,82,2,0,11,2,1,1,0
2024-11-16 20:00,8,0,14,14,0,35,50,59,0,5,0,0,0,0,3
2024-11-16 20:10,8,1,8,30,0,32,56,63,5,9,2,1,1,0,0
2024-11-16 20:20,6,0,10,20,0,37,44,54,2,0,0,0,1,0,1
2024-11-16 20:30,1,0,4,14,0,48,41,53,2,2,0,0,0,2,1
2024-11-16 20:40,5,1,4,25,0,30,37,60,2,1,1,1,0,5,0
2024-11-16 20:50,10,0,7,24,0,26,46,49,2,4,4,0,0,3,1
2024-11-16 21:00,10,0,7,13,0,35,23,59,0,0,0,0,0,0,1
2024-11-16 21:10,4,2,5,23,0,30,42,49,4,1,0,4,0,1,0
2024-11-16 21:20,3,0,4,2,0,35,29,27,0,0,0,0,0,4,0
2024-11-16 21:30,5,1,3,5,0,24,14,52,1,0,3,0,0,0,2
2024-11-16 21:40,10,0,2,11,0,22,10,54,0,0,1,0,0,1,0
2024-11-16 21:50,4,1,1,15,0,34,19,38,4,0,1,1,0,0,0
2024-11-16 22:00,3,0,3,21,0,13,10,1,12,4,0,0,0,0,0
2024-11-16 22:10,0,0,0,16,0,0,2,0,3,0,0,0,0,0,0
2024-11-16 22:20,1,0,1,29,0,0,1,0,2,1,0,0,0,4,0
